VERSION, FILE_NAME, LOC, LOC_TOUCHED, NUMBER_OF_REVISIONS, LOC_ADDED, AVG_LOC_ADDED, NUMBER_OF_AUTHORS, MAX_LOC_ADDED, TOTAL_LOC_REMOVED, MAX_LOC_REMOVED, AVG_LOC_TOUCHED, BUGGY
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,532,331,3,279,93.0,2,226,52,50,110,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,474,219,4,208,52.0,3,187,11,6,54,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,24,87,2,81,40.5,2,75,6,6,43,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,7,28,1,28,28.0,1,28,0,0,28,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,52,56,2,54,27.0,2,52,2,2,28,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,973,583,3,506,168.66666666666666,2,428,77,75,194,NO
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,124,164,2,134,67.0,2,104,30,30,82,NO
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,13,35,1,35,35.0,1,35,0,0,35,NO
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,134,100,2,99,49.5,2,98,1,1,50,NO
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,130,109,3,94,31.333333333333332,2,78,15,13,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java,67,62,2,60,30.0,2,57,2,2,31,NO
1,hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java,25,51,1,51,51.0,1,51,0,0,51,NO
1,hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java,30,57,1,57,57.0,1,57,0,0,57,NO
1,hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java,543,270,3,250,83.33333333333333,2,230,20,13,90,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,226,142,3,138,46.0,2,133,4,2,47,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java,526,238,4,230,57.5,2,221,8,4,59,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java,63,66,2,64,32.0,2,61,2,2,33,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java,232,137,3,133,44.333333333333336,2,128,4,2,45,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java,74,71,2,68,34.0,2,65,3,3,35,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java,73,116,1,116,116.0,1,116,0,0,116,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java,224,188,2,177,88.5,2,166,11,11,94,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,1606,769,3,731,243.66666666666666,2,692,38,22,256,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java,174,109,3,101,33.666666666666664,2,93,8,5,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,606,292,3,276,92.0,2,260,16,13,97,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,122,170,1,170,170.0,1,170,0,0,170,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java,649,204,8,186,23.25,3,126,18,9,25,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java,148,116,2,114,57.0,2,112,2,2,58,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java,44,62,2,55,27.5,2,48,7,7,31,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java,88,82,2,79,39.5,2,76,3,3,41,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java,172,133,2,131,65.5,2,129,2,2,66,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java,27,53,1,53,53.0,1,53,0,0,53,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java,667,316,3,311,103.66666666666667,2,305,5,3,105,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java,29,54,1,54,54.0,1,54,0,0,54,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java,390,286,2,277,138.5,2,268,9,9,143,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java,56,54,2,53,26.5,2,52,1,1,27,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java,278,240,2,223,111.5,2,206,17,17,120,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java,72,68,2,66,33.0,2,64,2,2,34,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java,136,206,1,206,206.0,1,206,0,0,206,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java,913,323,4,319,79.75,3,311,4,2,80,NO
1,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java,20,47,1,47,47.0,1,47,0,0,47,NO
1,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java,114,94,2,93,46.5,2,92,1,1,47,NO
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClient.java,535,380,3,370,123.33333333333333,2,359,10,8,126,NO
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieRecoveryTest.java,1053,164,5,85,17.0,3,45,79,38,32,NO
1,hedwig-server/src/test/java/org/apache/hedwig/ServerControl.java,560,553,3,395,131.66666666666666,2,231,158,155,184,NO
1,hedwig-server/src/test/java/org/apache/hedwig/ServerControlDaemon.java,381,397,3,284,94.66666666666667,2,171,113,111,132,NO
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCacheTest.java,334,174,4,153,38.25,1,131,21,19,43,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,444,545,1,545,545.0,1,545,0,0,545,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,48,81,1,81,81.0,1,81,0,0,81,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,120,168,1,168,168.0,1,168,0,0,168,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,345,487,1,487,487.0,1,487,0,0,487,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,82,124,1,124,124.0,1,124,0,0,124,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,432,536,1,536,536.0,1,536,0,0,536,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,84,133,1,133,133.0,1,133,0,0,133,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,123,151,1,151,151.0,1,151,0,0,151,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,83,147,1,147,147.0,1,147,0,0,147,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,26,126,1,126,126.0,1,126,0,0,126,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/client/BKException.java,188,249,1,249,249.0,1,249,0,0,249,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,147,410,1,410,410.0,1,410,0,0,410,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,122,204,1,204,204.0,1,204,0,0,204,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,25,50,1,50,50.0,1,50,0,0,50,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/client/DigestManager.java,107,184,1,184,184.0,1,184,0,0,184,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,6,61,1,61,61.0,1,61,0,0,61,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,77,167,1,167,167.0,1,167,0,0,167,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,24,80,1,80,80.0,1,80,0,0,80,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,39,83,1,83,83.0,1,83,0,0,83,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,299,547,1,547,547.0,1,547,0,0,547,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,105,198,1,198,198.0,1,198,0,0,198,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,80,140,1,140,140.0,1,140,0,0,140,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,100,178,1,178,178.0,1,178,0,0,178,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,36,67,1,67,67.0,1,67,0,0,67,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,82,138,1,138,138.0,1,138,0,0,138,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,108,170,1,170,170.0,1,170,0,0,170,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,41,87,1,87,87.0,1,87,0,0,87,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,47,85,1,85,85.0,1,85,0,0,85,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,122,178,1,178,178.0,1,178,0,0,178,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,11,75,1,75,75.0,1,75,0,0,75,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,160,209,1,209,209.0,1,209,0,0,209,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,14,57,1,57,57.0,1,57,0,0,57,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,353,521,1,521,521.0,1,521,0,0,521,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,361,573,1,573,573.0,1,573,0,0,573,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,106,148,1,148,148.0,1,148,0,0,148,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,103,173,1,173,173.0,1,173,0,0,173,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,83,147,1,147,147.0,1,147,0,0,147,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,376,763,1,763,763.0,1,763,0,0,763,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,150,209,1,209,209.0,1,209,0,0,209,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/util/common.Main.java,22,54,1,54,54.0,1,54,0,0,54,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/util/MathUtils.java,10,38,1,38,38.0,1,38,0,0,38,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,41,98,1,98,98.0,1,98,0,0,98,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,14,38,1,38,38.0,1,38,0,0,38,NO
1,bookkeeper/src/main/java/org/apache/bookkeeper/util/StringUtils.java,39,94,1,94,94.0,1,94,0,0,94,NO
1,bookkeeper/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,171,256,1,256,256.0,1,256,0,0,256,NO
1,bookkeeper/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java,117,176,1,176,176.0,1,176,0,0,176,NO
1,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,192,232,1,232,232.0,1,232,0,0,232,NO
1,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,202,305,1,305,305.0,1,305,0,0,305,NO
1,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,521,720,1,720,720.0,1,720,0,0,720,NO
1,bookkeeper/src/test/java/org/apache/bookkeeper/test/BookieRecoveryTest.java,203,400,1,400,400.0,1,400,0,0,400,NO
1,bookkeeper/src/test/java/org/apache/bookkeeper/test/CloseTest.java,31,74,1,74,74.0,1,74,0,0,74,NO
1,bookkeeper/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,142,178,1,178,178.0,1,178,0,0,178,NO
1,bookkeeper/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,81,163,1,163,163.0,1,163,0,0,163,NO
1,bookkeeper/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java,39,88,1,88,88.0,1,88,0,0,88,NO
1,bookkeeper/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,74,117,1,117,117.0,1,117,0,0,117,NO
1,bookkeeper/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java,32,60,1,60,60.0,1,60,0,0,60,NO
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,468,239,3,227,75.66666666666667,1,177,12,8,79,NO
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,445,297,2,284,142.0,1,260,13,13,148,NO
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,1774,617,5,534,106.8,3,425,83,55,123,NO
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,346,333,4,235,58.75,2,137,98,94,83,NO
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,1406,922,7,645,92.14285714285714,3,294,277,171,131,NO
2,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java,688,224,4,220,55.0,2,211,4,2,56,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,22868,2343,34,1281,37.6764705882353,4,275,1062,370,68,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,43,55,2,53,26.5,2,52,2,2,27,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,365,137,5,103,20.6,4,58,34,29,27,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,11,35,2,33,16.5,2,33,2,2,17,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,487,42,4,27,6.75,2,12,15,12,10,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,282,208,2,202,101.0,1,195,6,6,104,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,7081,1056,21,521,24.80952380952381,4,253,535,194,50,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,9,40,1,40,40.0,1,40,0,0,40,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,1175,301,9,216,24.0,3,79,85,68,33,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,1044,423,4,401,100.25,3,228,22,17,105,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,2054,581,7,545,77.85714285714286,3,378,36,20,83,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,8,32,1,32,32.0,1,32,0,0,32,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,81,82,2,74,37.0,1,69,8,8,41,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,448,235,4,211,52.75,2,183,24,22,58,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,1039,602,3,589,196.33333333333334,2,550,13,11,200,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,316,164,3,161,53.666666666666664,1,157,3,2,54,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,5726,916,15,213,14.2,4,92,703,541,61,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,48,133,2,80,40.0,1,79,53,53,66,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,4144,896,7,842,120.28571428571429,3,712,54,19,128,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,10,60,1,60,60.0,1,60,0,0,60,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,857,289,10,109,10.9,3,36,180,109,28,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,111,148,2,118,59.0,1,113,30,30,74,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,47,58,2,55,27.5,1,53,3,3,29,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,639,32,5,22,4.4,3,12,10,6,6,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,16,91,1,91,91.0,1,91,0,0,91,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,83,0,1,0,0.0,1,0,0,0,0,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,171,297,6,155,25.833333333333332,3,113,142,113,49,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,1000,51,5,42,8.4,3,12,9,8,10,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,3027,1392,15,782,52.13333333333333,4,401,610,401,92,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,3927,1244,10,1022,102.2,3,714,222,121,124,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,875,42,7,27,3.857142857142857,3,9,15,4,6,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,80,19,3,12,4.0,2,9,7,4,6,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,862,62,8,31,3.875,3,16,31,16,7,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,27,32,4,18,4.5,3,13,14,9,8,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,767,155,10,69,6.9,3,26,86,32,15,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,97,23,4,12,3.0,3,7,11,7,5,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,118,99,3,50,16.666666666666668,2,46,49,46,33,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,9133,1914,21,1136,54.095238095238095,4,520,778,520,91,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,1688,206,12,160,13.333333333333334,4,44,46,16,17,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,946,163,10,97,9.7,3,28,66,17,16,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,1210,177,12,76,6.333333333333333,4,19,101,65,14,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,195,53,5,35,7.0,3,26,18,9,10,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,571,67,6,49,8.166666666666666,3,30,18,11,11,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,789,61,7,40,5.714285714285714,4,17,21,17,8,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,783,245,11,186,16.90909090909091,2,101,59,23,22,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,83,81,2,80,40.0,2,78,1,1,40,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,128,49,3,26,8.666666666666666,3,25,23,22,16,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,94,2,2,1,0.5,2,1,1,1,1,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,133,119,4,116,29.0,3,61,3,1,29,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,459,294,7,285,40.714285714285715,2,216,9,6,42,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,1592,609,10,579,57.9,3,377,30,11,60,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,4,27,1,27,27.0,1,27,0,0,27,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,83,90,2,89,44.5,1,84,1,1,45,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,881,299,6,291,48.5,3,251,8,4,49,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,332,235,3,205,68.33333333333333,2,193,30,28,78,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,1616,579,5,543,108.6,2,514,36,31,115,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,222,209,2,209,104.5,1,204,0,0,104,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,41,151,2,149,74.5,1,144,2,2,75,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,110,100,2,99,49.5,1,98,1,1,50,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java,68,132,1,132,132.0,1,132,0,0,132,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,136,236,1,236,236.0,1,236,0,0,236,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,1300,99,10,74,7.4,4,26,25,9,9,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,314,117,7,107,15.285714285714286,3,71,10,5,16,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,5772,568,20,433,21.65,3,111,135,48,28,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,55,90,1,90,90.0,1,90,0,0,90,NO
