@relation training_step_13

@attribute LOC numeric
@attribute LOC_TOUCHED numeric
@attribute NUMBER_OF_REVISIONS numeric
@attribute LOC_ADDED numeric
@attribute AVG_LOC_ADDED numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute MAX_LOC_ADDED numeric
@attribute TOTAL_LOC_REMOVED numeric
@attribute MAX_LOC_REMOVED numeric
@attribute AVG_LOC_TOUCHED numeric
@attribute BUGGY {true, false}

@data
74,67,2,65,32.5,1,63,2,2,33,false
78,62,2,61,30.5,1,60,1,1,31,false
70,75,2,74,37,1,51,1,1,37,false
603,209,7,170,24.285714,1,120,39,15,29,false
1534,436,12,334,27.833333,1,203,102,24,36,false
136,83,3,81,27,1,62,2,1,27,false
362,214,7,163,23.285714,1,66,51,29,30,false
74,60,2,59,29.5,1,58,1,1,30,false
143,27,7,18,2.571429,1,5,9,3,3,false
71,101,1,101,101,1,101,0,0,101,false
1200,314,8,286,35.75,1,198,28,14,39,false
20,38,1,38,38,1,38,0,0,38,false
1060,236,9,210,23.333333,1,167,26,7,26,false
279,183,3,161,53.666667,1,134,22,13,61,false
599,231,9,170,18.888889,1,65,61,21,25,false
6025,716,33,478,14.484848,1,56,238,69,21,false
198,244,1,244,244,1,244,0,0,244,false
77,69,2,68,34,1,65,1,1,34,false
181,138,2,137,68.5,1,134,1,1,69,false
124,163,1,163,163,1,163,0,0,163,false
55,85,1,85,85,1,85,0,0,85,false
80,116,1,116,116,1,116,0,0,116,false
70,138,1,138,138,1,138,0,0,138,false
38,23,3,11,3.666667,1,5,12,5,7,false
356,224,5,190,38,1,94,34,14,44,false
757,542,7,406,58,1,231,136,68,77,false
262,157,3,146,48.666667,1,134,11,9,52,false
362,129,5,118,23.6,1,105,11,7,25,false
9,29,1,29,29,1,29,0,0,29,false
302,173,5,127,25.4,1,94,46,38,34,false
429,273,5,212,42.4,1,132,61,31,54,false
20,58,1,58,58,1,58,0,0,58,false
45,87,1,87,87,1,87,0,0,87,false
177,121,2,120,60,1,114,1,1,60,false
21,40,1,40,40,1,40,0,0,40,false
130,98,2,96,48,1,94,2,2,49,false
29,49,1,49,49,1,49,0,0,49,false
188,208,3,145,48.333333,1,106,63,61,69,false
187,214,3,146,48.666667,1,113,68,66,71,false
38,45,2,44,22,1,43,1,1,22,false
243,210,5,139,27.8,1,66,71,45,42,false
18,37,1,37,37,1,37,0,0,37,false
38,59,1,59,59,1,59,0,0,59,false
36,55,1,55,55,1,55,0,0,55,false
33,56,1,56,56,1,56,0,0,56,false
48,4,2,2,1,1,1,2,1,2,false
31,7,2,3,1.5,1,2,4,3,3,false
8,9,1,6,6,1,6,3,3,9,false
42,70,1,70,70,1,70,0,0,70,false
66,10,2,6,3,1,4,4,2,5,false
17,35,1,35,35,1,35,0,0,35,false
15,34,1,34,34,1,34,0,0,34,false
47,74,1,74,74,1,74,0,0,74,false
433,332,3,307,102.333333,1,246,25,24,110,false
210,319,1,319,319,1,319,0,0,319,false
135,200,1,200,200,1,200,0,0,200,false
6,24,1,24,24,1,24,0,0,24,false
21,39,1,39,39,1,39,0,0,39,false
15,34,1,34,34,1,34,0,0,34,false
22,41,1,41,41,1,41,0,0,41,false
63,2,1,1,1,1,1,1,1,2,false
32,55,1,55,55,1,55,0,0,55,false
6,2,1,1,1,1,1,1,1,2,false
76,4,2,3,1.5,1,2,1,1,2,false
234,366,1,366,366,1,366,0,0,366,false
127,4,1,2,2,1,2,2,2,4,false
538,95,6,43,7.166667,1,13,52,25,15,false
516,129,6,63,10.5,1,28,66,26,21,false
220,147,3,136,45.333333,1,132,11,9,49,false
493,218,6,172,28.666667,1,111,46,31,36,false
208,137,4,110,27.5,1,74,27,22,34,false
256,119,5,98,19.6,1,66,21,9,23,false
242,277,2,230,115,1,168,47,47,138,false
504,242,8,161,20.125,1,104,81,34,30,false
501,168,8,66,8.25,1,27,102,37,21,false
49,30,1,15,15,1,15,15,15,30,false
126,169,2,145,72.5,1,133,24,24,84,false
32,37,2,35,17.5,1,35,2,2,18,false
105,78,5,60,12,1,36,18,8,15,false
87,47,1,24,24,1,24,23,23,47,false
4,2,1,1,1,1,1,1,1,2,false
123,104,3,101,33.666667,1,67,3,3,34,false
35,61,1,61,61,1,61,0,0,61,false
224,102,4,96,24,1,84,6,4,25,false
732,91,8,23,2.875,1,14,68,33,11,false
1602,177,8,70,8.75,1,22,107,63,22,false
295,184,5,102,20.4,1,88,82,72,36,false
706,138,7,25,3.571429,1,15,113,34,19,false
307,91,5,41,8.2,1,25,50,36,18,false
360,251,6,172,28.666667,1,101,79,42,41,false
476,149,7,50,7.142857,1,23,99,49,21,false
9,10,1,5,5,1,5,5,5,10,false
9,10,1,5,5,1,5,5,5,10,false
135,52,3,40,13.333333,1,18,12,10,17,false
86,46,2,35,17.5,1,23,11,10,23,false
245,93,5,84,16.8,1,75,9,6,18,false
200,148,4,104,26,1,101,44,32,37,false
4,2,1,1,1,1,1,1,1,2,false
37,2,1,1,1,1,1,1,1,2,false
88,10,1,5,5,1,5,5,5,10,false
99,24,2,7,3.5,1,6,17,11,12,false
105,22,2,6,3,1,5,16,11,11,false
99,24,2,7,3.5,1,6,17,11,12,false
97,22,2,6,3,1,5,16,11,11,false
99,24,2,7,3.5,1,6,17,11,12,false
104,4,1,2,2,1,2,2,2,4,false
200,10,1,5,5,1,5,5,5,10,false
39,2,1,1,1,1,1,1,1,2,false
54,2,1,1,1,1,1,1,1,2,false
57,2,1,1,1,1,1,1,1,2,false
54,2,1,1,1,1,1,1,1,2,false
53,2,1,1,1,1,1,1,1,2,false
54,2,1,1,1,1,1,1,1,2,false
134,2,1,1,1,1,1,1,1,2,false
58,2,1,1,1,1,1,1,1,2,false
9,4,1,2,2,1,2,2,2,4,false
9,4,1,2,2,1,2,2,2,4,false
9,4,1,2,2,1,2,2,2,4,false
9,4,1,2,2,1,2,2,2,4,false
33,6,1,3,3,1,3,3,3,6,false
33,6,1,3,3,1,3,3,3,6,false
33,6,1,3,3,1,3,3,3,6,false
34,6,1,3,3,1,3,3,3,6,false
13,6,1,3,3,1,3,3,3,6,false
106,16,1,8,8,1,8,8,8,16,false
89,61,1,28,28,1,28,33,33,61,false
49,39,1,20,20,1,20,19,19,39,false
78,62,1,24,24,1,24,38,38,62,false
48,39,1,21,21,1,21,18,18,39,false
198,153,2,150,75,1,147,3,3,76,false
58,101,1,101,101,1,101,0,0,101,false
176,130,2,127,63.5,1,124,3,3,65,false
69,11,2,9,4.5,1,8,2,1,5,false
303,181,5,152,30.4,1,58,29,16,36,false
439,323,3,84,28,1,56,239,144,107,false
803,345,5,300,60,1,126,45,33,69,false
81,68,2,64,32,1,64,4,4,34,false
54,80,1,80,80,1,80,0,0,80,false
57,83,1,83,83,1,83,0,0,83,false
54,80,1,80,80,1,80,0,0,80,false
53,79,1,79,79,1,79,0,0,79,false
54,80,1,80,80,1,80,0,0,80,false
134,177,1,177,177,1,177,0,0,177,false
58,87,1,87,87,1,87,0,0,87,false
3,18,1,18,18,1,18,0,0,18,false
18,33,2,31,15.5,1,29,2,2,16,false
9,10,1,5,5,1,5,5,5,10,false
9,29,1,29,29,1,29,0,0,29,false
9,10,1,5,5,1,5,5,5,10,false
9,12,1,6,6,1,6,6,6,12,false
11,30,1,30,30,1,30,0,0,30,false
97,82,3,67,22.333333,1,58,15,15,27,false
64,22,2,12,6,1,10,10,10,11,false
64,53,2,53,26.5,1,51,0,0,26,false
64,22,2,12,6,1,10,10,10,11,false
66,55,2,55,27.5,1,53,0,0,27,false
19,42,1,42,42,1,42,0,0,42,false
25,47,1,47,47,1,47,0,0,47,false
9,26,1,26,26,1,26,0,0,26,false
13,32,1,32,32,1,32,0,0,32,false
106,149,1,149,149,1,149,0,0,149,false
12,30,1,30,30,1,30,0,0,30,false
7,24,1,24,24,1,24,0,0,24,false
6,22,1,22,22,1,22,0,0,22,false
301,145,4,136,34,1,78,9,8,36,false
283,229,5,171,34.2,1,107,58,51,45,false
169,132,2,130,65,1,111,2,2,66,false
189,88,4,81,20.25,1,72,7,6,22,false
88,125,1,125,125,1,125,0,0,125,false
45,71,1,71,71,1,71,0,0,71,false
52,78,1,78,78,1,78,0,0,78,false
4,14,1,5,5,1,5,9,9,14,false
24,46,1,46,46,1,46,0,0,46,false
16,36,1,36,36,1,36,0,0,36,false
74,104,1,104,104,1,104,0,0,104,false
117,72,4,64,16,1,48,8,3,18,false
123,70,4,64,16,1,51,6,3,17,false
267,113,5,103,20.6,1,78,10,6,22,false
197,100,4,93,23.25,1,70,7,4,25,false
153,93,4,81,20.25,1,55,12,7,23,false
180,77,5,70,14,1,57,7,3,15,false
83,54,3,51,17,1,49,3,2,18,false
129,78,3,76,25.333333,1,61,2,2,26,false
112,92,2,90,45,1,90,2,2,46,false
114,73,3,71,23.666667,1,52,2,2,24,false
10,25,2,7,3.5,1,7,18,16,12,false
66,63,2,61,30.5,1,61,2,2,31,false
112,14,1,8,8,1,8,6,6,14,false
455,306,2,302,151,1,302,4,4,153,false
9,29,1,29,29,1,29,0,0,29,false
31,51,1,51,51,1,51,0,0,51,false
40,63,2,58,29,1,34,5,5,31,false
65,97,1,97,97,1,97,0,0,97,false
330,161,3,158,52.666667,1,157,3,2,53,false
16,35,1,35,35,1,35,0,0,35,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
38,68,1,68,68,1,68,0,0,68,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
90,29,1,22,22,1,22,7,7,29,false
0,0,0,0,0,0,0,0,0,0,false
340,45,2,30,15,1,27,15,14,22,false
24,5,1,4,4,1,4,1,1,5,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
164,28,2,23,11.5,1,21,5,5,14,false
644,26,2,18,9,1,16,8,8,13,false
172,21,2,19,9.5,1,17,2,2,10,false
430,29,2,19,9.5,1,16,10,9,14,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
112,22,2,20,10,1,17,2,1,11,false
406,48,2,31,15.5,1,29,17,17,24,false
0,0,0,0,0,0,0,0,0,0,false
316,26,2,22,11,1,20,4,4,13,false
0,0,0,0,0,0,0,0,0,0,false
40,2,1,2,2,1,2,0,0,2,false
1838,67,4,44,11,1,24,23,21,16,false
554,74,2,44,22,1,42,30,30,37,false
383,33,1,33,33,1,33,0,0,33,false
192,38,2,28,14,1,26,10,10,19,false
0,0,0,0,0,0,0,0,0,0,false
174,27,2,22,11,1,20,5,5,13,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
458,41,2,27,13.5,1,25,14,14,20,false
166,28,2,22,11,1,20,6,6,14,false
0,0,0,0,0,0,0,0,0,0,false
702,82,4,54,13.5,1,37,28,13,20,true
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
269,21,2,19,9.5,1,16,2,2,10,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
83,18,1,18,18,1,18,0,0,18,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
191,74,1,53,53,1,53,21,21,74,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
195,78,1,56,56,1,56,22,22,78,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
691,33,2,32,16,2,30,1,1,16,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
213,32,1,32,32,1,32,0,0,32,false
0,0,0,0,0,0,0,0,0,0,false
228,32,1,32,32,1,32,0,0,32,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
64,5,1,5,5,1,5,0,0,5,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
90,6,1,3,3,1,3,3,3,6,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
105,15,1,14,14,1,14,1,1,15,false
79,33,1,31,31,1,31,2,2,33,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
37,17,1,17,17,1,17,0,0,17,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
40,2,1,1,1,1,1,1,1,2,false
86,2,1,1,1,1,1,1,1,2,false
138,1,1,0,0,1,0,1,1,1,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
167,2,1,1,1,1,1,1,1,2,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
57,6,1,3,3,1,3,3,3,6,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
113,2,1,1,1,1,1,1,1,2,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
318,2,1,1,1,1,1,1,1,2,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
484,2,1,1,1,1,1,1,1,2,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,0,0,false
307,2,1,1,1,1,1,1,1,2,false
98,20,1,10,10,1,10,10,10,20,false
0,0,0,0,0,0,0,0,0,0,false
